"annotation_id"	"annotator"	"assigned"	"cause"	"cost-push-time"	"cost-time"	"counter-narrative"	"created_at"	"demand-time"	"effect"	"expect-time"	"fiscal-time"	"govt-time"	"id"	"international-time"	"lead_time"	"monetary-time"	"narrative-type"	"other-cause-time"	"other-effect-time"	"purchase-time"	"rates-time"	"redistribution-time"	"savings-time"	"social-time"	"supply-time"	"temporality"	"text"	"trade-time"	"uncertain-time"	"updated_at"	"wage-time"
1575	"5"	"qz*"	""	""	""	"normal-narrative"	"2024-03-13T18:50:56.881073Z"	""	""	""	""	""	86096081	""	2.054	""	"none"	""	""	""	""	""	""	""	""	"general"	"CardiacSense1 senses the radial artery inflation and deflation and together with a PPG sensors give an ultimate performance that is superior to PPG only ."	""	""	"2024-03-13T18:50:56.881091Z"	""
1576	"5"	"qz*"	""	""	""	"normal-narrative"	"2024-03-13T18:51:06.148098Z"	""	""	""	""	""	1167521	""	8.229	""	"none"	""	""	""	""	""	""	""	""	"general"	"In 1980 , it cost an average of about $56,000 ( adjusting for inflation ) to attend a university for four years ."	""	""	"2024-03-13T18:51:06.148116Z"	""
1577	"5"	"qz*"	""	""	""	"normal-narrative"	"2024-03-13T18:51:47.784044Z"	""	""	""	""	""	19491581	""	40.039	""	"none"	""	""	""	""	""	""	""	""	"present"	"Optimism in Financial Markets Fails to Show in Real Economy  Though stocks have been hitting records and big U.S. banks reported stronger-than-expected earnings Friday , consumers pulled back their spending at midyear and became less optimistic about the future , while inflation on consumer purchases softened ."	""	""	"2024-03-13T18:51:47.784062Z"	""
1578	"5"	"qz*"	""	""	""	"normal-narrative"	"2024-03-13T18:51:52.501658Z"	""	""	""	""	""	92495850	""	3.479	""	"none"	""	""	""	""	""	""	""	""	"general"	"The PCE index tends to show a lower inflation level than CPI ."	""	""	"2024-03-13T18:51:52.501677Z"	""
1579	"5"	"qz*"	"wage"	""	""	"normal-narrative"	"2024-03-13T18:53:49.023882Z"	""	""	""	""	""	7000434	""	114.785	""	"cause"	""	""	""	""	""	""	""	""	"present"	"Investors will be particularly sensitive to wage growth as the Federal Reserve is appears to be putting much stock in the idea that a tighter labor market will push wages up , and this will lift core inflation over time ."	""	""	"2024-03-13T18:53:49.023905Z"	"present"
1580	"5"	"qz*"	""	""	""	"normal-narrative"	"2024-03-13T18:53:55.662436Z"	""	""	""	""	""	1065684	""	5.47	""	"none"	""	""	""	""	""	""	""	""	"general"	"If you are lucky , there will be inflation and you wont need it ."	""	""	"2024-03-13T18:53:55.662461Z"	""
1581	"5"	"qz*"	""	""	""	"normal-narrative"	"2024-03-13T18:54:18.477569Z"	""	""	""	""	""	85799603	""	21.33	""	"none"	""	""	""	""	""	""	""	""	"future"	"The University of Michigan 's survey for 5-10-year inflation was confirmed at 2.7% in August , matching the high for the year ."	""	""	"2024-03-13T18:54:18.477586Z"	""
1582	"5"	"qz*"	""	""	""	"normal-narrative"	"2024-03-13T18:54:33.279147Z"	""	""	""	""	""	157055	""	13.528	""	"none"	""	""	""	""	""	""	""	""	"general"	"That allowed photons to travel unimpeded through space , in a pattern that carried the echoes of inflation ."	""	""	"2024-03-13T18:54:33.279173Z"	""
1583	"5"	"qz*"	""	""	""	"normal-narrative"	"2024-03-13T18:54:55.115214Z"	""	""	""	""	""	26093291	""	20.249	""	"none"	""	""	""	""	""	""	""	""	"general"	"Actually , Obama 's first three defence budgets were larger when adjusted for inflation , according to Todd Harrison at the Washington-based Center for Strategic and International Studies ."	""	""	"2024-03-13T18:54:55.115232Z"	""
1584	"5"	"qz*"	""	""	"present"	"normal-narrative"	"2024-03-13T19:01:40.515046Z"	""	"cost"	""	""	""	70621907	""	14.16	""	"effect"	""	""	""	""	""	""	""	""	"present"	"Americans were confronted by double-digit inflation , soaring meat and oil prices , and lines of angry motorists at gasoline stations ."	""	""	"2024-03-13T19:01:40.515071Z"	""
1585	"5"	"qz*"	""	""	""	"normal-narrative"	"2024-03-13T19:01:56.000315Z"	""	""	""	""	""	2705165	""	14.333	""	"none"	""	""	""	""	""	""	""	""	"general"	"Seventy-three percent of Americans support raising the minimum wage to $10 per hour and indexing it to inflation , according to a recent poll ."	""	""	"2024-03-13T19:01:56.000334Z"	""
1586	"5"	"qz*"	""	""	""	"normal-narrative"	"2024-03-13T19:02:12.037065Z"	""	""	""	""	""	92339276	""	14.757	""	"none"	""	""	""	""	""	""	""	""	"general"	"Thousands of low-income Florida families are expected to receive relief checks to help offset inflation costs ."	""	""	"2024-03-13T19:02:12.037083Z"	""
1587	"5"	"qz*"	""	"past"	""	"normal-narrative"	"2024-03-13T19:02:48.719242Z"	""	"cost-push"	""	""	""	70656297	""	28.737	""	"effect"	""	""	""	""	""	""	""	""	"past"	"Note that they stopped widening in 2015 as wage inflation began to bite ."	""	""	"2024-03-13T19:02:48.719267Z"	""
1588	"5"	"qz*"	""	""	""	"normal-narrative"	"2024-03-13T19:04:15.524593Z"	""	"rates"	""	""	""	89800778	""	69.921	""	"effect"	""	""	""	"present"	""	""	""	""	"present"	"The crazy currents we 've seen in recent weeks have been a recipe for confusion -- a bear turned into a bullish rally , inflation hit a 40+ year peak and then pulled back , the Federal Reserve made some of the most aggressive rate hikes in its history before sounding a dovish note ."	""	""	"2024-03-13T19:04:15.524618Z"	""
1589	"5"	"qz*"	"other-cause"	""	""	"normal-narrative"	"2024-03-13T19:05:02.040112Z"	""	""	""	""	""	207951	""	45.377	""	"cause"	"general"	""	""	""	""	""	""	""	"general"	"In reality , any effort to mobilize all that metallic wealth will lead to inflation rather than the ability to mobilize vast quantities of real resources ."	""	""	"2024-03-13T19:05:02.040137Z"	""
1590	"5"	"qz*"	""	""	""	"normal-narrative"	"2024-03-13T19:05:18.177826Z"	""	""	""	""	""	547926	""	15.035	""	"none"	""	""	""	""	""	""	""	""	"general"	"So , if you want to reduce the sequence-of-return risk consider withdrawing a constant -- not adjusted-for-inflation -- percentage from your nest egg . """	""	""	"2024-03-13T19:05:18.177843Z"	""
1591	"5"	"qz*"	""	""	""	"normal-narrative"	"2024-03-13T19:05:29.824939Z"	""	""	""	""	""	31692539	""	12.783000000000001	""	"none"	""	""	""	""	""	""	""	""	"future"	"The bond market expects slow growth and very low inflation for years to come ."	""	""	"2024-03-13T19:05:32.639858Z"	""
1592	"5"	"qz*"	""	""	""	"normal-narrative"	"2024-03-13T19:05:48.880430Z"	""	"rates"	""	""	""	699833	""	15.168	""	"effect"	""	""	""	"past"	""	""	""	""	"past"	"This shift in the regulatory environment is key as well as the rise of interest rates more generally in the economy during the inflation of the late 1970s ."	""	""	"2024-03-13T19:05:48.880454Z"	""
1593	"5"	"qz*"	""	""	""	"normal-narrative"	"2024-03-13T19:06:27.287956Z"	""	""	""	""	""	17649564	""	37.243	""	"{""choices"":[""none"",""foreign""]}"	""	""	""	""	""	""	""	""	"present"	"Whereas inflation in the United States has moved from 0.8% in July to its current level of 2.7% year over year , Japan has actually seen negative inflation numbers during that time ."	""	""	"2024-03-13T19:06:27.287979Z"	""
1594	"5"	"qz*"	""	""	""	"normal-narrative"	"2024-03-13T19:07:11.055897Z"	""	""	""	""	""	90099655	""	42.517	""	"none"	""	""	""	""	""	""	""	""	"past"	"In a "" low-inflation regime "" , the norm before the pandemic , no one paid much attention to prices , ensuring they did not rise quickly ."	""	""	"2024-03-13T19:07:11.055916Z"	""
1595	"5"	"qz*"	"monetary"	""	""	"counter_narrative"	"2024-03-13T19:10:29.530849Z"	""	""	""	""	""	2891904	""	197.262	"present"	"cause"	""	""	""	""	""	""	""	""	"present"	"Central banks have turned to unconventional policies to mitigate the constraint of the ZLB , but even with these interventions , inflation has been persistently running below target levels in several countries in the aftermath of the crisis ."	""	""	"2024-03-13T19:10:29.530869Z"	""
1596	"5"	"qz*"	""	""	""	"normal-narrative"	"2024-03-13T19:11:02.979860Z"	""	""	""	""	""	23543041	""	31.586	""	"none"	""	""	""	""	""	""	""	""	"general"	"Inflation is the target from which that question was supposed to be answered ."	""	""	"2024-03-13T19:11:02.979885Z"	""
1597	"5"	"qz*"	""	""	""	"normal-narrative"	"2024-03-13T19:11:34.848448Z"	""	"{""choices"":[""uncertain"",""rates"",""future""]}"	""	""	""	34120650	""	30.664	""	"effect"	""	""	""	"future"	""	""	""	""	"present"	"Investors have become increasingly concerned that record-high inflation amid the Russia-Ukraine war , coupled with the Federal Reserve 's plans to aggressively hike interest rates , could slow economic growth ."	""	"present"	"2024-03-13T19:11:34.848466Z"	""
1598	"5"	"qz*"	""	""	""	"normal-narrative"	"2024-03-13T19:11:57.260645Z"	""	""	""	""	""	814674	""	21.218	""	"none"	""	""	""	""	""	""	""	""	"general"	"While increased federal aid does not cause college price inflation , it can be a considerable factor ."	""	""	"2024-03-13T19:11:57.260668Z"	""
1599	"5"	"qz*"	""	""	""	"normal-narrative"	"2024-03-13T19:12:10.961144Z"	""	""	""	""	""	70652632	""	12.616	""	"none"	""	""	""	""	""	""	""	""	"general"	"Later , Williams said the "" Senate-Governor Kelly plan "" would put taxpayers on the hook for inflation forever ."	""	""	"2024-03-13T19:12:10.961168Z"	""
1600	"5"	"qz*"	""	""	""	"normal-narrative"	"2024-03-13T19:12:31.807442Z"	""	"savings"	""	""	""	90800736	""	21.978	""	"effect"	""	""	""	""	""	"general"	""	""	"general"	"Some cryptocurrencies , particularly market giant bitcoin , were touted as assets whose value would hold over time , which means they would be a good hedge against inflation ."	""	""	"2024-03-13T19:12:36.240040Z"	""
1601	"5"	"qz*"	""	""	""	"normal-narrative"	"2024-03-13T19:13:04.022353Z"	""	""	""	""	""	31441259	""	26.536	""	"none"	""	""	""	""	""	""	""	""	"general"	"In essence , you 're paying for the inflation protection with a lower interest rate ."	""	""	"2024-03-13T19:13:04.022379Z"	""
1602	"5"	"qz*"	""	""	""	"normal-narrative"	"2024-03-13T19:13:47.748414Z"	""	""	""	""	""	3597557	""	42.647	""	"none"	""	""	""	""	""	""	""	""	"general"	"Also , the Fed will release updated forecasts for growth , inflation , employment and interest rates from the Fed members ."	""	""	"2024-03-13T19:13:47.748437Z"	""
1603	"5"	"qz*"	""	""	""	"normal-narrative"	"2024-03-13T19:14:01.871404Z"	""	""	""	""	""	3690493	""	12.794	""	"none"	""	""	""	""	""	""	""	""	"general"	"The orange lines show where that pay would be if it had kept up with inflation ."	""	""	"2024-03-13T19:14:01.871428Z"	""
1604	"5"	"qz*"	""	""	""	"normal-narrative"	"2024-03-13T19:14:33.011412Z"	""	""	""	""	""	84668261	""	30.089	""	"none"	""	""	""	""	""	""	""	""	"general"	"Pay in February continued to grow faster than inflation , but its rate of growth has slowed since the middle of last year ."	""	""	"2024-03-13T19:14:33.011436Z"	""
1605	"5"	"qz*"	"international"	""	""	"normal-narrative"	"2024-03-13T19:15:47.528748Z"	""	""	""	""	""	2790652	"present"	73.21	""	"cause"	""	""	""	""	""	""	""	""	"present"	"But the dollar rally is also a restraint against inflation , as well as a market signal of U.S. competitiveness relative to rival nations ."	""	""	"2024-03-13T19:15:47.528777Z"	""
1606	"5"	"qz*"	"expect"	""	""	"normal-narrative"	"2024-03-13T19:16:30.789777Z"	""	""	"general"	""	""	3169517	""	42.19	""	"cause"	""	""	""	""	""	""	""	""	"general"	"In general , to reach their inflation goals , central bankers often emphasize the benefits of having "" well-anchored "" inflation expectations ( see , for example , Bernanke 2007 , Draghi 2014 , and Williams 2014 ) ."	""	""	"2024-03-13T19:16:30.789795Z"	""
1607	"5"	"qz*"	""	""	""	"normal-narrative"	"2024-03-13T19:16:48.420527Z"	""	""	""	""	""	70708666	""	16.45	""	"none"	""	""	""	""	""	""	""	""	"general"	"Recently , Moore has said there is deflation in the United States , even though government statistics and the White House Council of Economic Advisers all say inflation is rising at about 2 percent a year ."	""	""	"2024-03-13T19:16:48.420553Z"	""
1608	"5"	"qz*"	"fiscal"	""	""	"normal-narrative"	"2024-03-13T19:17:18.703546Z"	""	""	""	"present"	""	86931246	""	28.806	""	"cause"	""	""	""	""	""	""	""	""	"present"	"IMF economist sees only ' transitory ' bump in inflation from U.S. stimulus  WASHINGTON ( Reuters ) - President Joe Biden 's $1.9 trillion U.S. stimulus plan could trigger a temporary bump in consumer prices , but inflation was not likely to last long , International Monetary Fund Chief Economist Gita Gopinath said in an interview broadcast on Friday ."	""	""	"2024-03-13T19:17:18.703564Z"	""
35	"3"	"az"	"monetary"	""	""	"counter_narrative"	"2024-01-16T23:56:27.881631Z"	""	""	""	""	""	131261	""	10.709	"general"	"cause"	""	""	""	""	""	""	""	""	"general"	"When unemployment is high and growth slow , inflation rates fall , almost no matter how much money is added to the economy ."	""	""	"2024-01-16T23:56:27.881657Z"	""
34	"3"	"az"	"demand"	""	""	"normal-narrative"	"2024-01-16T23:56:14.553885Z"	"general"	""	""	""	""	131261	""	199.426	""	"cause"	""	""	""	""	""	""	""	""	"general"	"When unemployment is high and growth slow , inflation rates fall , almost no matter how much money is added to the economy ."	""	""	"2024-01-16T23:56:14.553912Z"	""
36	"3"	"az"	""	""	""	""	"2024-01-17T01:27:13.829664Z"	""	""	""	"past"	""	22517251	""	187.358	"past"	"{""choices"":[""none"",""foreign""]}"	""	""	""	""	""	""	""	""	""	"But he also cut inflation from 35 percent in 2013 to 9 percent in 2017 , increased exports dramatically and improved the balance of trade ."	""	""	"2024-01-17T01:27:13.829687Z"	""
80	"3"	"az"	""	""	""	""	"2024-01-20T01:47:51.637833Z"	""	""	""	""	""	85971346	""	64.1	""	"none"	""	""	""	""	""	""	""	""	""	"The research addresses a problem Fed officials knew could bedevil them as they debated whether to move to a new approach that would allow periods of high inflation to offset the last decade of weak prices ."	""	""	"2024-01-20T01:47:51.637861Z"	""
81	"3"	"az"	""	""	""	""	"2024-01-20T01:48:24.161715Z"	""	""	""	""	""	3008254	""	28.135	""	"none"	""	""	""	""	""	""	""	""	""	"For example , investors can add a provision that payments are to increase by a fixed amount to offset the toll inflation may take , or a money-back guarantee to protect heirs against the chance that an annuity holder dies before payments start ."	""	""	"2024-01-20T01:48:24.161744Z"	""
82	"3"	"az"	""	""	""	"counter_narrative"	"2024-01-20T02:04:12.677459Z"	""	"rates"	""	""	""	70544509	""	944.213	""	"effect"	""	""	""	"present"	""	""	""	""	"present"	"The central bank may have been pressured into easing monetary policy at a time when inflation is rising ."	""	""	"2024-01-20T02:04:12.677487Z"	""
83	"3"	"az"	""	""	""	""	"2024-01-20T02:04:42.529669Z"	""	""	""	""	""	70893503	""	25.757	""	"none"	""	""	""	""	""	""	""	""	""	"That being said , further improvement in data is needed to materially change the outlook again , especially on inflation and employment fronts ."	""	""	"2024-01-20T02:04:42.529697Z"	""
84	"3"	"az"	""	""	""	""	"2024-01-20T02:05:19.496960Z"	""	""	""	""	""	20980606	""	14.546	""	"none"	""	""	""	""	""	""	""	""	""	"In fact , medical care inflation has topped Social Security 's COLA in 33 of the past 35 years ."	""	""	"2024-01-20T02:05:19.496979Z"	""
85	"3"	"az"	""	""	""	""	"2024-01-20T02:06:20.150618Z"	""	""	""	""	""	79636	""	8.103	""	"none"	""	""	""	""	""	""	""	""	""	"If tuition had grown in pace with inflation , the average tuition at public colleges would have been $2,052 in 2010 ."	""	""	"2024-01-20T02:06:20.150646Z"	""
86	"3"	"az"	""	""	""	""	"2024-01-20T02:07:43.223343Z"	""	""	""	""	""	89667260	""	66.242	""	"none"	""	""	""	""	""	""	""	""	""	"That mostly worked well when interest rates were higher and a bond yield could get you between 5% and 7% annually , but the environment that we are in today has yields in about the 2% to 4% range , just keeping pace with inflation ."	""	""	"2024-01-20T02:07:43.223364Z"	""
87	"3"	"az"	""	""	""	"normal-narrative"	"2024-01-20T02:09:24.005015Z"	""	"rates"	""	""	""	703349	""	97.423	""	"effect"	""	""	""	"present"	""	""	""	""	"present"	"With inflation under control and unemployment so high , those guidelines tell us something most unusual : the federal funds rate should actually be in negative territory ."	""	""	"2024-01-20T02:09:24.005043Z"	""
88	"3"	"az"	"demand"	""	""	"normal-narrative"	"2024-01-20T02:12:19.776789Z"	"future"	""	""	""	""	7741460	""	170.117	""	"cause"	""	""	""	""	""	""	""	""	"future"	"Fed officials still expect the economy to grow briskly enough to cause unemployment to fall and inflation to rise toward their 2% target over time , Ms. Yellen said ."	""	""	"2024-01-20T02:12:19.776809Z"	""
90	"3"	"az"	""	""	"present"	"normal-narrative"	"2024-01-20T02:15:20.665271Z"	""	"cost"	""	""	""	70473185	""	42.046	""	"{""choices"":[""effect"",""foreign""]}"	""	""	""	""	""	""	""	""	"present"	"If we had not controlled inflation , our families would have been spending 35-40 per cent more , the Finance Minister said ."	""	""	"2024-01-20T02:15:20.665293Z"	""
89	"3"	"az"	"{""choices"":[""monetary"",""past"",""fiscal""]}"	""	""	"normal-narrative"	"2024-01-20T02:14:34.659937Z"	""	""	""	"past"	""	70473185	""	131.16	"past"	"{""choices"":[""cause"",""foreign""]}"	""	""	""	""	""	""	""	""	"present"	"If we had not controlled inflation , our families would have been spending 35-40 per cent more , the Finance Minister said ."	""	""	"2024-01-20T02:14:34.659959Z"	""
91	"3"	"az"	"supply"	""	""	"normal-narrative"	"2024-01-20T02:16:50.553226Z"	""	""	""	""	""	31437387	""	86.394	""	"cause"	""	""	""	""	""	""	""	"past"	"present"	"These productivity savings were achieved earlier in the year than originally anticipated and helped us offset other cost inflation headwinds in the business ."	""	""	"2024-01-20T02:16:50.553253Z"	""
